Local time,Open,High,Low,Close,Volume
23.08.2022 22:00:00.000 GMT-0700,1.29743,1.29859,1.29614,1.29637,30242.079999999987
24.08.2022 02:00:00.000 GMT-0700,1.29638,1.30138,1.29573,1.30084,45658.030000000006
24.08.2022 06:00:00.000 GMT-0700,1.30085,1.30194,1.29597,1.29818,75116.79999999997
24.08.2022 10:00:00.000 GMT-0700,1.29818,1.29846,1.29619,1.29712,28837.42000000001
24.08.2022 14:00:00.000 GMT-0700,1.29719,1.29769,1.29562,1.29593,4321.566359489704
24.08.2022 18:00:00.000 GMT-0700,1.29592,1.29636,1.29367,1.29400,0.02057882999999887
24.08.2022 22:00:00.000 GMT-0700,1.29400,1.29495,1.29006,1.29017,0.018512110000000494
25.08.2022 02:00:00.000 GMT-0700,1.29131,1.29275,1.29107,1.29182,0.01644246999999954
25.08.2022 06:00:00.000 GMT-0700,1.29384,1.29576,1.29124,1.29432,0.031290509999997884
25.08.2022 10:00:00.000 GMT-0700,1.29387,1.29457,1.29237,1.29255,0.01224020999999994
25.08.2022 14:00:00.000 GMT-0700,1.29256,1.29477,1.29254,1.29401,0.0033567999999999836
25.08.2022 18:00:00.000 GMT-0700,1.29537,1.29538,1.29450,1.29483,0.006210239999999902
25.08.2022 22:00:00.000 GMT-0700,1.29544,1.29599,1.29452,1.29510,0.01162382999999971
26.08.2022 02:00:00.000 GMT-0700,1.29342,1.29402,1.29157,1.29166,0.025743689999998105
26.08.2022 06:00:00.000 GMT-0700,1.29165,1.30286,1.29050,1.30213,0.0392850099999978
26.08.2022 10:00:00.000 GMT-0700,1.30240,1.30446,1.30206,1.30346,0.013329830000000093
27.08.2022 14:00:00.000 GMT-0700,1.30346,1.30346,1.30346,1.30346,0
27.08.2022 18:00:00.000 GMT-0700,1.30346,1.30346,1.30346,1.30346,0
27.08.2022 22:00:00.000 GMT-0700,1.30346,1.30346,1.30346,1.30346,0
28.08.2022 02:00:00.000 GMT-0700,1.30346,1.30346,1.30346,1.30346,0
28.08.2022 06:00:00.000 GMT-0700,1.30346,1.30346,1.30346,1.30346,0
28.08.2022 10:00:00.000 GMT-0700,1.30346,1.30346,1.30346,1.30346,0
28.08.2022 14:00:00.000 GMT-0700,1.30378,1.30696,1.30362,1.30634,22392.550000000003
28.08.2022 18:00:00.000 GMT-0700,1.30633,1.30744,1.30522,1.30717,25590.039999999997
28.08.2022 22:00:00.000 GMT-0700,1.30717,1.30767,1.30602,1.30764,35999.93
29.08.2022 02:00:00.000 GMT-0700,1.30764,1.30765,1.30107,1.30224,43180.72
29.08.2022 06:00:00.000 GMT-0700,1.30224,1.30305,1.29916,1.29975,65623.97999999997
29.08.2022 10:00:00.000 GMT-0700,1.29974,1.30152,1.29931,1.30152,32714.64
29.08.2022 14:00:00.000 GMT-0700,1.30155,1.30173,1.30021,1.30071,6192.225503339777
29.08.2022 18:00:00.000 GMT-0700,1.30072,1.30265,1.29980,1.30118,0.019532099999999983
29.08.2022 22:00:00.000 GMT-0700,1.30093,1.30154,1.29853,1.29899,0.01758896000000054
30.08.2022 02:00:00.000 GMT-0700,1.29760,1.30210,1.29730,1.30207,0.029825319999996637
30.08.2022 06:00:00.000 GMT-0700,1.30970,1.30993,1.30743,1.30879,0.02468393999999836
30.08.2022 10:00:00.000 GMT-0700,1.31019,1.31087,1.30898,1.30999,0.043976410000000334
30.08.2022 14:00:00.000 GMT-0700,1.30895,1.30929,1.30886,1.30921,0.003505949999999929
30.08.2022 18:00:00.000 GMT-0700,1.30895,1.30977,1.30681,1.30714,0.01730636000000017
30.08.2022 22:00:00.000 GMT-0700,1.30730,1.30907,1.30715,1.30906,0.012515550000000477
31.08.2022 02:00:00.000 GMT-0700,1.31074,1.31236,1.31064,1.31152,0.022640859999998684
31.08.2022 06:00:00.000 GMT-0700,1.31128,1.31418,1.30885,1.30969,0.06095722000000195
31.08.2022 10:00:00.000 GMT-0700,1.30954,1.31389,1.30942,1.31350,0.03596762999999802
31.08.2022 14:00:00.000 GMT-0700,1.31408,1.31677,1.31406,1.31609,8846.18449168
31.08.2022 18:00:00.000 GMT-0700,1.31607,1.31725,1.31509,1.31659,27453.1899
31.08.2022 22:00:00.000 GMT-0700,1.31659,1.31954,1.31535,1.31933,42788.838800000005
01.09.2022 02:00:00.000 GMT-0700,1.31934,1.31934,1.31525,1.31593,37590.0601
01.09.2022 06:00:00.000 GMT-0700,1.31592,1.32087,1.31545,1.31703,83998.3906
01.09.2022 10:00:00.000 GMT-0700,1.31702,1.31718,1.31413,1.31563,44986.939999999995
01.09.2022 14:00:00.000 GMT-0700,1.31575,1.31668,1.31414,1.31489,9782.2698
01.09.2022 18:00:00.000 GMT-0700,1.31491,1.31643,1.31464,1.31552,16288.619600000002
01.09.2022 22:00:00.000 GMT-0700,1.31552,1.31708,1.31343,1.31399,29003.9404
02.09.2022 02:00:00.000 GMT-0700,1.31400,1.31575,1.31144,1.31287,41305.630399999995
02.09.2022 06:00:00.000 GMT-0700,1.31288,1.31403,1.30754,1.31313,85828.28229999999
02.09.2022 10:00:00.000 GMT-0700,1.31311,1.31494,1.31201,1.31347,43757.919200000004
02.09.2022 14:00:00.000 GMT-0700,1.31347,1.31347,1.31347,1.31347,0
02.09.2022 18:00:00.000 GMT-0700,1.31347,1.31347,1.31347,1.31347,0
02.09.2022 22:00:00.000 GMT-0700,1.31347,1.31347,1.31347,1.31347,0
03.09.2022 02:00:00.000 GMT-0700,1.31347,1.31347,1.31347,1.31347,0
03.09.2022 06:00:00.000 GMT-0700,1.31347,1.31347,1.31347,1.31347,0
03.09.2022 10:00:00.000 GMT-0700,1.31347,1.31347,1.31347,1.31347,0
03.09.2022 14:00:00.000 GMT-0700,1.31347,1.31347,1.31347,1.31347,0
03.09.2022 18:00:00.000 GMT-0700,1.31347,1.31347,1.31347,1.31347,0
03.09.2022 22:00:00.000 GMT-0700,1.31347,1.31347,1.31347,1.31347,0
04.09.2022 02:00:00.000 GMT-0700,1.31347,1.31347,1.31347,1.31347,0
04.09.2022 06:00:00.000 GMT-0700,1.31347,1.31347,1.31347,1.31347,0
04.09.2022 10:00:00.000 GMT-0700,1.31347,1.31347,1.31347,1.31347,0
04.09.2022 14:00:00.000 GMT-0700,1.31316,1.31539,1.31312,1.31494,14556.89
04.09.2022 18:00:00.000 GMT-0700,1.31494,1.31633,1.31396,1.31512,24543.0496
04.09.2022 22:00:00.000 GMT-0700,1.31514,1.31747,1.31442,1.31654,32884.6606
05.09.2022 02:00:00.000 GMT-0700,1.31654,1.31663,1.31386,1.31412,30923.6895
05.09.2022 06:00:00.000 GMT-0700,1.31410,1.31462,1.31304,1.31381,20094.409600000003
05.09.2022 10:00:00.000 GMT-0700,1.31379,1.31484,1.31362,1.31463,5291.480100000001
05.09.2022 14:00:00.000 GMT-0700,1.31466,1.31621,1.30976,1.30993,11719.910100000001
05.09.2022 18:00:00.000 GMT-0700,1.30989,1.31253,1.30980,1.31241,20628.8999
05.09.2022 22:00:00.000 GMT-0700,1.31242,1.31321,1.31019,1.31209,31908.451199999996
06.09.2022 02:00:00.000 GMT-0700,1.31206,1.31432,1.31131,1.31353,30899.7803
06.09.2022 06:00:00.000 GMT-0700,1.31353,1.31711,1.31147,1.31414,84204.1895
06.09.2022 10:00:00.000 GMT-0700,1.31412,1.31604,1.31411,1.31563,43882.269700000004
06.09.2022 14:00:00.000 GMT-0700,1.31563,1.31814,1.31508,1.31760,13415.0297
06.09.2022 18:00:00.000 GMT-0700,1.31760,1.32009,1.31759,1.31857,39180.9302
06.09.2022 22:00:00.000 GMT-0700,1.31858,1.32065,1.31655,1.31753,35065.2997
07.09.2022 02:00:00.000 GMT-0700,1.31750,1.31988,1.31506,1.31917,41008.3096
07.09.2022 06:00:00.000 GMT-0700,1.31917,1.32097,1.31567,1.31578,80997.9805
07.09.2022 10:00:00.000 GMT-0700,1.31577,1.31589,1.31114,1.31242,44382.8501
07.09.2022 14:00:00.000 GMT-0700,1.31242,1.31382,1.31138,1.31359,10405.719799999999
07.09.2022 18:00:00.000 GMT-0700,1.31358,1.31395,1.31228,1.31263,27210.020099999998
07.09.2022 22:00:00.000 GMT-0700,1.31262,1.31493,1.31061,1.31354,30206.7402
08.09.2022 02:00:00.000 GMT-0700,1.31354,1.31507,1.31100,1.31493,41871.9605
08.09.2022 06:00:00.000 GMT-0700,1.31493,1.31604,1.31103,1.31143,94379.9492
08.09.2022 10:00:00.000 GMT-0700,1.31142,1.31182,1.30780,1.30932,49541.6015
08.09.2022 14:00:00.000 GMT-0700,1.30931,1.31036,1.30529,1.30561,12154
08.09.2022 18:00:00.000 GMT-0700,1.30564,1.30655,1.30235,1.30243,35400.8897
08.09.2022 22:00:00.000 GMT-0700,1.30244,1.30381,1.29874,1.29917,40361.0996
09.09.2022 02:00:00.000 GMT-0700,1.29918,1.30409,1.29826,1.30282,43253.7193
09.09.2022 06:00:00.000 GMT-0700,1.30286,1.30555,1.30240,1.30286,77370.4396
09.09.2022 10:00:00.000 GMT-0700,1.30285,1.30389,1.30197,1.30299,31180.1601
09.09.2022 14:00:00.000 GMT-0700,1.30299,1.30299,1.30299,1.30299,0
09.09.2022 18:00:00.000 GMT-0700,1.30299,1.30299,1.30299,1.30299,0
09.09.2022 22:00:00.000 GMT-0700,1.30299,1.30299,1.30299,1.30299,0
10.09.2022 02:00:00.000 GMT-0700,1.30299,1.30299,1.30299,1.30299,0
10.09.2022 06:00:00.000 GMT-0700,1.30299,1.30299,1.30299,1.30299,0
10.09.2022 10:00:00.000 GMT-0700,1.30299,1.30299,1.30299,1.30299,0
10.09.2022 14:00:00.000 GMT-0700,1.30299,1.30299,1.30299,1.30299,0
10.09.2022 18:00:00.000 GMT-0700,1.30299,1.30299,1.30299,1.30299,0
10.09.2022 22:00:00.000 GMT-0700,1.30299,1.30299,1.30299,1.30299,0
11.09.2022 02:00:00.000 GMT-0700,1.30299,1.30299,1.30299,1.30299,0
11.09.2022 06:00:00.000 GMT-0700,1.30299,1.30299,1.30299,1.30299,0
11.09.2022 10:00:00.000 GMT-0700,1.30299,1.30299,1.30299,1.30299,0
11.09.2022 14:00:00.000 GMT-0700,1.30569,1.30658,1.30180,1.30213,12773.7198
11.09.2022 18:00:00.000 GMT-0700,1.30213,1.30375,1.30127,1.30346,22515.3702
11.09.2022 22:00:00.000 GMT-0700,1.30347,1.30349,1.29788,1.29817,37872.19
12.09.2022 02:00:00.000 GMT-0700,1.29816,1.30077,1.29810,1.29889,37429.5201
12.09.2022 06:00:00.000 GMT-0700,1.29890,1.29933,1.29645,1.29718,73584.61910000001
12.09.2022 10:00:00.000 GMT-0700,1.29717,1.29918,1.29645,1.29883,36250.06
12.09.2022 14:00:00.000 GMT-0700,1.29883,1.29926,1.29763,1.29818,13607.370499999999
12.09.2022 18:00:00.000 GMT-0700,1.29819,1.29948,1.29807,1.29918,29600.859900000003
12.09.2022 22:00:00.000 GMT-0700,1.29918,1.29954,1.29703,1.29757,38925.6997
13.09.2022 02:00:00.000 GMT-0700,1.29757,1.30757,1.29545,1.30730,59400.418900000004
13.09.2022 06:00:00.000 GMT-0700,1.30730,1.31403,1.30631,1.31360,107373.30960000001
13.09.2022 10:00:00.000 GMT-0700,1.31359,1.31765,1.31234,1.31742,51355.6289
13.09.2022 14:00:00.000 GMT-0700,1.31742,1.31823,1.31638,1.31693,19135.71
13.09.2022 18:00:00.000 GMT-0700,1.31694,1.31783,1.31585,1.31634,33157.7397
13.09.2022 22:00:00.000 GMT-0700,1.31632,1.31954,1.31492,1.31652,63315.879
14.09.2022 02:00:00.000 GMT-0700,1.31654,1.32070,1.31533,1.31836,64284.220700000005
14.09.2022 06:00:00.000 GMT-0700,1.31836,1.31913,1.31399,1.31477,94571.041
14.09.2022 10:00:00.000 GMT-0700,1.31478,1.31908,1.31427,1.31673,54202.8398
14.09.2022 14:00:00.000 GMT-0700,1.31677,1.31715,1.31551,1.31680,12193.3199
14.09.2022 18:00:00.000 GMT-0700,1.31680,1.31765,1.31556,1.31715,32738.8999
14.09.2022 22:00:00.000 GMT-0700,1.31715,1.31853,1.31566,1.31589,44635.0796
15.09.2022 02:00:00.000 GMT-0700,1.31587,1.31930,1.31578,1.31736,57670.121
15.09.2022 06:00:00.000 GMT-0700,1.31738,1.32146,1.31681,1.32004,100941.56839999999
15.09.2022 10:00:00.000 GMT-0700,1.32003,1.32411,1.31832,1.32298,43510.3701
15.09.2022 14:00:00.000 GMT-0700,1.32297,1.32530,1.32295,1.32409,9457.4599
15.09.2022 18:00:00.000 GMT-0700,1.32407,1.32482,1.32294,1.32408,17883.55
15.09.2022 22:00:00.000 GMT-0700,1.32408,1.32964,1.32405,1.32892,32239.1098
16.09.2022 02:00:00.000 GMT-0700,1.32893,1.33081,1.32649,1.33077,40580.770000000004
16.09.2022 06:00:00.000 GMT-0700,1.33078,1.33087,1.32631,1.32792,106887.2187
16.09.2022 10:00:00.000 GMT-0700,1.32792,1.33005,1.32642,1.32674,46991.100399999996
16.09.2022 14:00:00.000 GMT-0700,1.32674,1.32674,1.32674,1.32674,0
16.09.2022 18:00:00.000 GMT-0700,1.32674,1.32674,1.32674,1.32674,0
16.09.2022 22:00:00.000 GMT-0700,1.32674,1.32674,1.32674,1.32674,0
17.09.2022 02:00:00.000 GMT-0700,1.32674,1.32674,1.32674,1.32674,0
17.09.2022 06:00:00.000 GMT-0700,1.32674,1.32674,1.32674,1.32674,0
17.09.2022 10:00:00.000 GMT-0700,1.32674,1.32674,1.32674,1.32674,0
17.09.2022 14:00:00.000 GMT-0700,1.32674,1.32674,1.32674,1.32674,0
17.09.2022 18:00:00.000 GMT-0700,1.32674,1.32674,1.32674,1.32674,0
17.09.2022 22:00:00.000 GMT-0700,1.32674,1.32674,1.32674,1.32674,0
18.09.2022 02:00:00.000 GMT-0700,1.32674,1.32674,1.32674,1.32674,0
18.09.2022 06:00:00.000 GMT-0700,1.32674,1.32674,1.32674,1.32674,0
18.09.2022 10:00:00.000 GMT-0700,1.32674,1.32674,1.32674,1.32674,0
18.09.2022 14:00:00.000 GMT-0700,1.32732,1.32794,1.32512,1.32590,12350.5
18.09.2022 18:00:00.000 GMT-0700,1.32592,1.32921,1.32567,1.32808,17769.2701
18.09.2022 22:00:00.000 GMT-0700,1.32808,1.33194,1.32802,1.33190,32583.1397
19.09.2022 02:00:00.000 GMT-0700,1.33192,1.33250,1.32969,1.33146,41980.1299
19.09.2022 06:00:00.000 GMT-0700,1.33144,1.33450,1.32720,1.32787,86128.75
19.09.2022 10:00:00.000 GMT-0700,1.32787,1.32869,1.32460,1.32523,40695.9202
19.09.2022 14:00:00.000 GMT-0700,1.32523,1.32695,1.32282,1.32513,11414.2601
19.09.2022 18:00:00.000 GMT-0700,1.32513,1.32634,1.32455,1.32554,17226.0498
19.09.2022 22:00:00.000 GMT-0700,1.32555,1.32898,1.32401,1.32849,35194.8097
20.09.2022 02:00:00.000 GMT-0700,1.32849,1.33249,1.32751,1.33212,46779.3003
20.09.2022 06:00:00.000 GMT-0700,1.33212,1.33545,1.33131,1.33442,74361.5986
20.09.2022 10:00:00.000 GMT-0700,1.33442,1.33759,1.33430,1.33670,38942.210100000004
20.09.2022 14:00:00.000 GMT-0700,1.33678,1.33728,1.33588,1.33694,17270.7903
20.09.2022 18:00:00.000 GMT-0700,1.33695,1.33769,1.33633,1.33765,27239.680200000003
20.09.2022 22:00:00.000 GMT-0700,1.33763,1.33947,1.33603,1.33869,63751.871
21.09.2022 02:00:00.000 GMT-0700,1.33869,1.33945,1.33608,1.33860,46535.08989999999
21.09.2022 06:00:00.000 GMT-0700,1.33858,1.34097,1.33741,1.33998,83648.96100000001
21.09.2022 10:00:00.000 GMT-0700,1.33998,1.34688,1.33586,1.34659,102251.0103
21.09.2022 14:00:00.000 GMT-0700,1.34664,1.35156,1.34564,1.35146,16012.9699
21.09.2022 18:00:00.000 GMT-0700,1.35147,1.35338,1.34989,1.35025,36196.401
21.09.2022 22:00:00.000 GMT-0700,1.35025,1.35454,1.34157,1.34437,72842.3409
22.09.2022 02:00:00.000 GMT-0700,1.34437,1.34885,1.34098,1.34265,77658.33989999999
22.09.2022 06:00:00.000 GMT-0700,1.34265,1.35137,1.34256,1.34860,111537.5508
22.09.2022 10:00:00.000 GMT-0700,1.34860,1.35008,1.34600,1.34907,46669.1998
22.09.2022 14:00:00.000 GMT-0700,1.34907,1.34923,1.34689,1.34730,11223.9502
22.09.2022 18:00:00.000 GMT-0700,1.34731,1.34982,1.34692,1.34946,19896.440000000002
22.09.2022 22:00:00.000 GMT-0700,1.34949,1.35338,1.34777,1.35306,51421.21
23.09.2022 02:00:00.000 GMT-0700,1.35306,1.35519,1.35016,1.35272,82479.8691
23.09.2022 06:00:00.000 GMT-0700,1.35272,1.35896,1.35152,1.35744,96613.2403
23.09.2022 10:00:00.000 GMT-0700,1.35745,1.36132,1.35693,1.35898,61132.6196
23.09.2022 14:00:00.000 GMT-0700,1.35898,1.35898,1.35898,1.35898,0
23.09.2022 18:00:00.000 GMT-0700,1.35898,1.35898,1.35898,1.35898,0
23.09.2022 22:00:00.000 GMT-0700,1.35898,1.35898,1.35898,1.35898,0
24.09.2022 02:00:00.000 GMT-0700,1.35898,1.35898,1.35898,1.35898,0
24.09.2022 06:00:00.000 GMT-0700,1.35898,1.35898,1.35898,1.35898,0
24.09.2022 10:00:00.000 GMT-0700,1.35898,1.35898,1.35898,1.35898,0
24.09.2022 14:00:00.000 GMT-0700,1.35898,1.35898,1.35898,1.35898,0
24.09.2022 18:00:00.000 GMT-0700,1.35898,1.35898,1.35898,1.35898,0
24.09.2022 22:00:00.000 GMT-0700,1.35898,1.35898,1.35898,1.35898,0
25.09.2022 02:00:00.000 GMT-0700,1.35898,1.35898,1.35898,1.35898,0
25.09.2022 06:00:00.000 GMT-0700,1.35898,1.35898,1.35898,1.35898,0
25.09.2022 10:00:00.000 GMT-0700,1.35898,1.35898,1.35898,1.35898,0
25.09.2022 14:00:00.000 GMT-0700,1.36122,1.36252,1.35704,1.36076,28178.3001
25.09.2022 18:00:00.000 GMT-0700,1.36077,1.36386,1.35601,1.36339,50454.0796
25.09.2022 22:00:00.000 GMT-0700,1.36339,1.36393,1.35686,1.35903,70365.2003
26.09.2022 02:00:00.000 GMT-0700,1.35901,1.36965,1.35854,1.36341,77051.7588
26.09.2022 06:00:00.000 GMT-0700,1.36341,1.38091,1.36249,1.37511,109853.67180000001
26.09.2022 10:00:00.000 GMT-0700,1.37511,1.37981,1.37230,1.37357,62390.2998
26.09.2022 14:00:00.000 GMT-0700,1.37371,1.37489,1.36880,1.36887,25435.859800000002
26.09.2022 18:00:00.000 GMT-0700,1.36887,1.37108,1.36806,1.36937,56545.5713
26.09.2022 22:00:00.000 GMT-0700,1.36936,1.36984,1.36407,1.36969,57374.5001
27.09.2022 02:00:00.000 GMT-0700,1.36970,1.37209,1.36718,1.37208,58276.491299999994
27.09.2022 06:00:00.000 GMT-0700,1.37205,1.37763,1.36742,1.37633,120115.35939999999
27.09.2022 10:00:00.000 GMT-0700,1.37636,1.37711,1.37081,1.37262,68699.4416
27.09.2022 14:00:00.000 GMT-0700,1.37263,1.37446,1.37157,1.37409,20083.7204
27.09.2022 18:00:00.000 GMT-0700,1.37410,1.37888,1.37356,1.37727,45547.3794
27.09.2022 22:00:00.000 GMT-0700,1.37726,1.38021,1.37593,1.37934,73421.9503
28.09.2022 02:00:00.000 GMT-0700,1.37932,1.38339,1.37095,1.37121,115584.0019
28.09.2022 06:00:00.000 GMT-0700,1.37121,1.37361,1.36213,1.36398,132714.5098
28.09.2022 10:00:00.000 GMT-0700,1.36397,1.36428,1.36040,1.36096,59507.8994
28.09.2022 14:00:00.000 GMT-0700,1.36084,1.36543,1.36074,1.36515,17657.7795
28.09.2022 18:00:00.000 GMT-0700,1.36514,1.36719,1.36355,1.36558,33291.0498
28.09.2022 22:00:00.000 GMT-0700,1.36559,1.37566,1.36544,1.37342,83960.7022
29.09.2022 02:00:00.000 GMT-0700,1.37342,1.37345,1.36583,1.37123,98910.5097
29.09.2022 06:00:00.000 GMT-0700,1.37121,1.37566,1.36570,1.37092,123783.1973
29.09.2022 10:00:00.000 GMT-0700,1.37093,1.37378,1.36820,1.36835,60396.0699
29.09.2022 14:00:00.000 GMT-0700,1.36842,1.36921,1.36674,1.36794,20921.43
29.09.2022 18:00:00.000 GMT-0700,1.36795,1.37250,1.36772,1.37196,40643.0693
29.09.2022 22:00:00.000 GMT-0700,1.37196,1.37202,1.36589,1.36694,73157.3808
30.09.2022 02:00:00.000 GMT-0700,1.36693,1.37534,1.36668,1.37284,81305.08989999999
30.09.2022 06:00:00.000 GMT-0700,1.37281,1.37861,1.36883,1.37856,112652.59970000002
30.09.2022 10:00:00.000 GMT-0700,1.37857,1.38399,1.37789,1.38399,54356.350099999996
30.09.2022 14:00:00.000 GMT-0700,1.38399,1.38399,1.38399,1.38399,0
30.09.2022 18:00:00.000 GMT-0700,1.38399,1.38399,1.38399,1.38399,0
30.09.2022 22:00:00.000 GMT-0700,1.38399,1.38399,1.38399,1.38399,0
01.10.2022 02:00:00.000 GMT-0700,1.38399,1.38399,1.38399,1.38399,0
01.10.2022 06:00:00.000 GMT-0700,1.38399,1.38399,1.38399,1.38399,0
01.10.2022 10:00:00.000 GMT-0700,1.38399,1.38399,1.38399,1.38399,0
01.10.2022 14:00:00.000 GMT-0700,1.38399,1.38399,1.38399,1.38399,0
01.10.2022 18:00:00.000 GMT-0700,1.38399,1.38399,1.38399,1.38399,0
01.10.2022 22:00:00.000 GMT-0700,1.38399,1.38399,1.38399,1.38399,0
02.10.2022 02:00:00.000 GMT-0700,1.38399,1.38399,1.38399,1.38399,0
02.10.2022 06:00:00.000 GMT-0700,1.38399,1.38399,1.38399,1.38399,0
02.10.2022 10:00:00.000 GMT-0700,1.38399,1.38399,1.38399,1.38399,0
02.10.2022 14:00:00.000 GMT-0700,1.38288,1.38346,1.37789,1.37976,30944.3404
02.10.2022 18:00:00.000 GMT-0700,1.37975,1.37975,1.37371,1.37724,48637.6992
02.10.2022 22:00:00.000 GMT-0700,1.37724,1.37873,1.37319,1.37514,79935.2794
03.10.2022 02:00:00.000 GMT-0700,1.37512,1.37842,1.36944,1.37073,66272.75
03.10.2022 06:00:00.000 GMT-0700,1.37073,1.37140,1.36350,1.36493,105123.291
03.10.2022 10:00:00.000 GMT-0700,1.36489,1.36617,1.36213,1.36263,49882.2002
03.10.2022 14:00:00.000 GMT-0700,1.36268,1.36445,1.36217,1.36360,27974.990100000003
03.10.2022 18:00:00.000 GMT-0700,1.36360,1.36543,1.35980,1.36086,40476.280399999996
03.10.2022 22:00:00.000 GMT-0700,1.36085,1.36232,1.35691,1.36167,72784.962
04.10.2022 02:00:00.000 GMT-0700,1.36166,1.36653,1.36121,1.36441,70987.2403
04.10.2022 06:00:00.000 GMT-0700,1.36442,1.36560,1.35228,1.35605,85693.1603
04.10.2022 10:00:00.000 GMT-0700,1.35605,1.35671,1.35038,1.35147,53887.509300000005
04.10.2022 14:00:00.000 GMT-0700,1.35147,1.35349,1.35046,1.35253,20056.4102
04.10.2022 18:00:00.000 GMT-0700,1.35253,1.35440,1.35101,1.35372,44853.720199999996
04.10.2022 22:00:00.000 GMT-0700,1.35373,1.35856,1.35048,1.35660,56782.040100000006
05.10.2022 02:00:00.000 GMT-0700,1.35660,1.36319,1.35628,1.36189,65805.15030000001
05.10.2022 06:00:00.000 GMT-0700,1.36192,1.36966,1.36056,1.36477,95249.99029999999
05.10.2022 10:00:00.000 GMT-0700,1.36478,1.36510,1.35917,1.36197,60161.6611
05.10.2022 14:00:00.000 GMT-0700,1.36198,1.36226,1.35808,1.35947,21277.6797
05.10.2022 18:00:00.000 GMT-0700,1.35949,1.36090,1.35655,1.35705,44788.3799
05.10.2022 22:00:00.000 GMT-0700,1.35703,1.36568,1.35686,1.36555,74926.2911
06.10.2022 02:00:00.000 GMT-0700,1.36555,1.36864,1.36404,1.36748,57525.2402
06.10.2022 06:00:00.000 GMT-0700,1.36749,1.37462,1.36731,1.37347,103353.20109999999
06.10.2022 10:00:00.000 GMT-0700,1.37348,1.37563,1.37290,1.37505,59316.4121
06.10.2022 14:00:00.000 GMT-0700,1.37508,1.37543,1.37402,1.37469,17472.7104
06.10.2022 18:00:00.000 GMT-0700,1.37470,1.37507,1.37254,1.37506,27333.3301
06.10.2022 22:00:00.000 GMT-0700,1.37505,1.37610,1.37167,1.37255,59863.3911
07.10.2022 02:00:00.000 GMT-0700,1.37255,1.37617,1.37043,1.37349,62527.8116
07.10.2022 06:00:00.000 GMT-0700,1.37352,1.37458,1.36765,1.37086,109149.58009999999
07.10.2022 10:00:00.000 GMT-0700,1.37085,1.37543,1.37004,1.37416,50427.359899999996
07.10.2022 14:00:00.000 GMT-0700,1.37416,1.37416,1.37416,1.37416,0
07.10.2022 18:00:00.000 GMT-0700,1.37416,1.37416,1.37416,1.37416,0
07.10.2022 22:00:00.000 GMT-0700,1.37416,1.37416,1.37416,1.37416,0
08.10.2022 02:00:00.000 GMT-0700,1.37416,1.37416,1.37416,1.37416,0
08.10.2022 06:00:00.000 GMT-0700,1.37416,1.37416,1.37416,1.37416,0
08.10.2022 10:00:00.000 GMT-0700,1.37416,1.37416,1.37416,1.37416,0
08.10.2022 14:00:00.000 GMT-0700,1.37416,1.37416,1.37416,1.37416,0
08.10.2022 18:00:00.000 GMT-0700,1.37416,1.37416,1.37416,1.37416,0
08.10.2022 22:00:00.000 GMT-0700,1.37416,1.37416,1.37416,1.37416,0
09.10.2022 02:00:00.000 GMT-0700,1.37416,1.37416,1.37416,1.37416,0
09.10.2022 06:00:00.000 GMT-0700,1.37416,1.37416,1.37416,1.37416,0
09.10.2022 10:00:00.000 GMT-0700,1.37416,1.37416,1.37416,1.37416,0
09.10.2022 14:00:00.000 GMT-0700,1.37497,1.37556,1.37272,1.37331,25896.5196
09.10.2022 18:00:00.000 GMT-0700,1.37324,1.37436,1.37176,1.37335,36961.0806
09.10.2022 22:00:00.000 GMT-0700,1.37335,1.37623,1.37278,1.37472,65724.53020000001
10.10.2022 02:00:00.000 GMT-0700,1.37471,1.37472,1.37040,1.37076,63895.8301
10.10.2022 06:00:00.000 GMT-0700,1.37079,1.37739,1.37047,1.37739,82566.1093
10.10.2022 10:00:00.000 GMT-0700,1.37738,1.37832,1.37432,1.37818,48926.4692
10.10.2022 14:00:00.000 GMT-0700,1.37824,1.37964,1.37717,1.37784,17314.2701
10.10.2022 18:00:00.000 GMT-0700,1.37784,1.38506,1.37701,1.38462,43085.82950000001
10.10.2022 22:00:00.000 GMT-0700,1.38464,1.38566,1.38172,1.38403,74435.00099999999
11.10.2022 02:00:00.000 GMT-0700,1.38398,1.38516,1.37610,1.37775,72407.18950000001
11.10.2022 06:00:00.000 GMT-0700,1.37773,1.38400,1.37152,1.37387,106470.3594
11.10.2022 10:00:00.000 GMT-0700,1.37387,1.38237,1.37268,1.37993,74874.96870000001
11.10.2022 14:00:00.000 GMT-0700,1.37992,1.38106,1.37825,1.37905,18488.5704
11.10.2022 18:00:00.000 GMT-0700,1.37905,1.38314,1.37853,1.38049,45364.9502
11.10.2022 22:00:00.000 GMT-0700,1.38049,1.38256,1.37762,1.37932,87795.0703
12.10.2022 02:00:00.000 GMT-0700,1.37936,1.38282,1.37609,1.38087,70369.4785
12.10.2022 06:00:00.000 GMT-0700,1.38082,1.38313,1.37704,1.38078,92836.4191
12.10.2022 10:00:00.000 GMT-0700,1.38077,1.38268,1.37752,1.38218,58609.9912
12.10.2022 14:00:00.000 GMT-0700,1.38215,1.38244,1.38015,1.38083,9515.900000000001
12.10.2022 18:00:00.000 GMT-0700,1.38083,1.38251,1.38058,1.38219,16768.8599
